amenity,name,lat,lon
theatre,Чеширский Кот,59.9306749,30.3648108
cafe,Данька,59.9309013,30.363408
waste_basket,,59.9950172,30.6501834
waste_basket,,59.9951991,30.644505
waste_basket,,60.0146761,30.6509818
bench,,60.0146745,30.6509294
waste_basket,,59.991192,30.64812
waste_basket,,59.9913336,30.6497779
waste_basket,,59.9950183,30.6502982
waste_basket,,59.9960491,30.6506681
bench,,60.014684,30.6510561
bench,,60.0146975,30.6512264
waste_basket,,59.991335,30.6465228
cafe,Etlon Coffee,59.9323964,30.3521615
training,Oratoris,59.9328466,30.3485392
training,Академия Роста,59.9328506,30.3485084
training,MD. Trend,59.9327915,30.349085
training,101 балл,59.932778,30.349077
training,Экспресс-ТВ,59.9327713,30.3491306
waste_basket,,59.9555965,30.3550548
waste_basket,,59.9555833,30.3557008
waste_basket,,59.9555023,30.356297
bench,,59.9908993,30.6495639
waste_basket,,59.9909574,30.6496459
bench,,59.9909522,30.6495706
waste_basket,,59.9908817,30.6496546
waste_basket,,59.995147,30.6498584
waste_basket,,59.9551724,30.3551569
waste_basket,,59.9554811,30.3564386
waste_basket,,59.9555636,30.3558335
waste_basket,,60.0150027,30.649454
waste_basket,,60.0148085,30.6501903
bench,,60.0145931,30.6499237
waste_basket,,60.0145901,30.6498693
atm,,59.8687479,30.3144315
clinic,Немецкая семейная клиника,59.8686843,30.3142873
pharmacy,Аптека Немецкой семейной клиники,59.8686939,30.3143241
pharmacy,Фармакор,59.9519481,30.4932482
cafe,Сел Поел,59.9293235,30.3234807
cafe,Север-Метрополь,59.9289506,30.3226385
cafe,First House Burger,59.9288935,30.3225097
cafe,,59.9312991,30.3229026
language_school,HispaClub,59.9307911,30.3236912
language_school,Guru Way,59.9308066,30.3236684
bar,Parabellum,59.9308832,30.3235772
bank,НС Банк,59.9309242,30.3235115
restaurant,Чайка,59.9752984,30.2545774
atm,,60.0329089,30.6343253
bar,Рестобар,59.9411222,31.0390342
waste_disposal,,59.8525564,30.3945619
waste_disposal,,59.8521553,30.3960304
language_school,Момидзи,59.934794,30.3328684
language_school,English First,59.9347954,30.3328543
dentist,Городская стоматологическая поликлиника № 1,59.9348039,30.3334972
coworking_space,Welcome,59.934615,30.3343396
waste_basket,,59.8510052,30.4000879
waste_basket,,59.8509567,30.4000896
waste_basket,,59.8516579,30.3989825
waste_basket,,59.8513496,30.3994132
waste_basket,,59.8512017,30.3998877
waste_basket,,59.8512058,30.4004889
waste_basket,,59.8513376,30.4007003
waste_basket,,59.8514836,30.4012942
waste_basket,,59.8515011,30.4009771
waste_basket,,59.8520496,30.3999065
waste_disposal,,59.8496816,30.388708
waste_disposal,,59.8497257,30.3886718
pub,357,59.9466695,30.2875959
waste_basket,,59.8508622,30.3846568
cafe,Белый кабачок,59.9571234,30.3351686
bar,Пробирочная,59.9362804,30.3619753
waste_basket,,59.8484319,30.3863996
waste_basket,,59.8481934,30.3864703
bench,,59.848716,30.3873722
bench,,59.8487684,30.3873186
waste_basket,,59.8486973,30.3871587
waste_basket,,59.8480439,30.3872944
waste_basket,,59.8479794,30.3870369
waste_basket,,59.8510104,30.3953213
bicycle_parking,,59.8510183,30.3953116
bicycle_parking,,59.8509628,30.3953749
bench,,59.8509719,30.395446
bench,,59.8510077,30.3953887
waste_basket,,59.8488231,30.3866024
waste_basket,,59.8487187,30.3866567
waste_basket,,59.8550006,30.3953139
waste_basket,,59.8550521,30.3951956
bench,,59.8549905,30.3952854
bench,,59.8550629,30.3952174
recycling,,60.0194366,30.2694442
drinking_water,Колонка,59.9161675,31.0641025
drinking_water,Колонка,59.918159,31.0645217
waste_basket,,59.8522791,30.3833422
waste_basket,,59.8522516,30.3830552
waste_basket,,59.8508011,30.3843956
waste_disposal,,59.8497264,30.3891478
waste_disposal,,59.8495371,30.3887723
waste_disposal,,59.8492886,30.3874574
bench,,59.8511702,30.3910395
waste_basket,,59.8511602,30.3862672
waste_basket,,59.8513674,30.3861783
waste_basket,,59.8514023,30.3863335
pharmacy,,59.8400097,30.1863532
hospital,Отдел платных услуг,59.8398832,30.186357
waste_disposal,,59.9555314,30.2167196
bank,Мегаполис,59.7219283,30.4151975
training,Успех,59.7213197,30.414885
bench,,59.8547093,30.3953806
bank,Открытие,59.7200728,30.4095823
bank,Росгосстрах Банк,59.7200795,30.4095528
restaurant,"ФГБУ ""Комбинат питания ""Кремлевский""",59.9355639,30.3013202
waste_disposal,,59.9161674,30.4794405
atm,Банкомат ВТБ24,59.8600452,30.4674139
waste_basket,,59.9290474,30.2874827
waste_basket,,59.9290213,30.2874574
waste_basket,,59.9290084,30.2875144
waste_basket,,59.9290354,30.287541
waste_basket,,59.9290226,30.2876004
waste_basket,,59.928996,30.2875717
waste_basket,,59.9290073,30.2876665
waste_basket,,59.9289807,30.2876411
toilets,,59.5649805,30.1391506
waste_disposal,,60.3086816,30.2343133
bicycle_parking,,59.5612612,30.1287241
waste_disposal,,59.861242,30.1890536
shelter,,59.8205545,30.0534098
waste_disposal,,59.9573326,30.2196163
bicycle_parking,,59.827215,30.3799583
waste_disposal,,60.0108866,30.6507732
doctors,Кожно-венерологический диспансер №11,59.9464208,30.3402819
recycling,,60.0320811,30.2953561
bicycle_parking,,59.907625,30.2975098
bicycle_parking,,59.9087546,30.2772986
bicycle_parking,,59.9303205,30.2534301
community_centre,КЛИШЕ,59.9100417,30.2869751
restaurant,Кабанчик,60.0285856,30.6398704
cafe,Pizza Smile,60.0280322,30.2959699
marketplace,,60.2152719,30.5426138
bicycle_parking,,59.9074011,30.3023089
bicycle_parking,,59.8914151,30.3180621
bicycle_parking,,59.9073832,30.3030913
bicycle_parking,,59.9095805,30.2851527
fast_food,Теремок,60.0024983,30.2272121
atm,Сбербанк,60.0025951,30.2270598
toilets,,59.9964928,29.7006664
bench,,59.7007896,30.4267336
bench,,59.7028522,30.4264269
bench,,59.7004806,30.4270634
bench,,59.7010537,30.4266571
bench,,59.6996273,30.427885
bench,,59.7004225,30.4271375
bench,,59.6998674,30.4277202
bench,,59.7019402,30.4266309
bench,,59.7014735,30.4266418
bench,,59.7021981,30.4265962
bench,,59.7025032,30.4265544
fast_food,Wake up!,59.7181022,30.4069805
bench,,60.1916091,29.7009114
bench,,60.1914588,29.7009399
waste_basket,,60.1914308,29.700929
bench,,60.1914674,29.7008533
bench,,60.1915983,29.7009991
waste_basket,,60.1914451,29.7008571
waste_basket,,60.1915796,29.700982
waste_basket,,60.1913053,29.7008148
waste_basket,,60.1895709,29.700723
bench,,60.1902305,29.7007971
bench,,60.1909027,29.7002935
bench,,60.1908299,29.6999281
bench,,60.1905685,29.7002293
bench,,60.1917747,29.7022594
bench,,60.1923703,29.7040767
bicycle_parking,,59.7898778,30.5677954
bench,,60.1907964,29.7002613
waste_basket,,60.190925,29.6999933
waste_basket,,60.1907922,29.6999603
waste_basket,,60.1908403,29.6999159
waste_basket,,60.1908079,29.7002816
waste_basket,,60.190566,29.7002533
bench,,60.1905638,29.6999993
waste_basket,,60.1910375,29.7001843
bench,,60.1910241,29.7004456
bench,,60.1910825,29.6997864
bench,,60.1905947,29.6995334
fountain,,60.1908562,29.7001195
waste_basket,,60.1921312,29.7013949
waste_basket,,60.1915796,29.7009142
bench,,60.191324,29.7008163
bench,,60.1907797,29.6999804
bench,,60.1909146,29.699964
waste_basket,,60.19089,29.7002964
waste_basket,,60.1905603,29.7000259
bench,,60.191041,29.7001607
bench,,60.1900554,29.7008137
bench,,60.192135,29.7013401
bench,,60.1917484,29.7027088
bench,,60.1917957,29.7017267
bicycle_parking,,59.9848866,30.3437278
bicycle_parking,,60.0077237,30.2972569
bicycle_parking,,60.0081033,30.2969235
toilets,,60.1887064,29.6955294
waste_basket,,60.1881313,29.6995824
waste_basket,,60.1882578,29.6997514
bench,,60.1885218,29.7001184
waste_basket,,60.1885985,29.6998251
bench,,60.188583,29.6998399
waste_basket,,60.1879622,29.6995841
waste_basket,,60.1875797,29.6995994
waste_basket,,60.1875011,29.6996585
bench,,60.1877637,29.6996118
waste_basket,,60.1878719,29.699649
bench,,60.1879511,29.6996095
bench,,60.1878613,29.6996434
bench,,60.1876721,29.6996534
bench,,60.1875762,29.6996156
bench,,60.1874884,29.6996613
waste_basket,,60.187763,29.6995846
waste_basket,,60.1876825,29.6996603
waste_basket,,60.1874102,29.699585
bench,,60.1873981,29.6995879
bench,,60.1968152,29.5320667
bench,,60.1969432,29.5322242
dentist,Колибри,59.9535333,30.3007017
bicycle_parking,,59.9087121,30.2813888
atm,,59.8399281,30.1863547
cafe,Шоколад,59.9362295,30.3314817
library,Музыкальная библиотека,59.9360487,30.3313985
bank,БКС Премьер,59.9356046,30.3311907
bank,Credit Suisse,59.9353198,30.3310566
vending_machine,,60.2489837,29.574789
bank,Ситибанк,59.9367763,30.3294781
stripclub,Zависть,59.9367333,30.329816
fast_food,Cup'n'Cup,59.9357652,30.3270078
dentist,СтомГарант,59.9359856,30.3271003
restaurant,Евразия,59.9363175,30.3272344
bench,,60.196194,29.7068175
waste_basket,,60.1961957,29.7064126
bench,,60.1977358,29.7073454
bench,,60.196369,29.7064147
waste_basket,,60.1963639,29.7063935
bench,,60.1961974,29.7064352
bench,,60.1961453,29.7068086
bench,,60.1971428,29.7073344
waste_basket,,60.1969469,29.7083666
bench,,60.1985484,29.7052889
waste_basket,,60.1971389,29.7073093
waste_basket,,60.1972602,29.7080804
bench,,60.1977461,29.7074114
bench,,60.1977431,29.7072621
bench,,60.1969495,29.708388
bench,,60.1972533,29.7080572
waste_basket,,60.1981861,29.7055904
bicycle_parking,,59.9491366,30.3024582
bicycle_parking,,59.9256589,30.2917252
atm,,60.1778245,29.4552331
restaurant,CLVIII,59.9275869,30.3749352
bicycle_parking,,59.9374329,30.290766
bench,,59.8503357,30.3823364
bench,,59.8503711,30.3824771
bench,,59.8503431,30.3822183
bench,,59.8503081,30.3820802
waste_disposal,,59.8509522,30.381311
bench,,59.8596719,30.3872106
bench,,59.8596729,30.3873488
bench,,59.8596955,30.3872817
bench,,59.8596935,30.3874178
clinic,Медицинский центр СОГАЗ,59.8809642,30.2610371
car_wash,,60.0681851,30.2934587
car_wash,,60.0336245,30.3198262
car_wash,,60.0777729,30.268482
car_wash,,60.0895381,30.2590312
waste_basket,,59.8579554,30.3848027
waste_basket,,59.8580221,30.3848503
waste_basket,,59.8580554,30.3850226
waste_basket,,59.8580298,30.3851567
bench,,59.8579803,30.3851929
bench,,59.8580106,30.3851688
bench,,59.8580534,30.3849891
bench,,59.8580322,30.3848831
bench,,59.8579133,30.384859
bench,,59.8579382,30.3848288
parking,,60.1502582,30.2048653
bar,РосАл,60.150365,30.2049351
pharmacy,,60.151421,30.205383
waste_basket,,59.8589783,30.3913245
waste_basket,,59.8595202,30.3915273
waste_basket,,59.8595957,30.392274
waste_basket,,59.8595497,30.3917912
waste_basket,,59.8597982,30.392058
bicycle_parking,,59.8777511,30.3191378
bicycle_parking,,59.9070239,30.3077804
bicycle_parking,,59.9063898,30.3069202
recycling,,59.854158,30.3878242
waste_basket,,59.853529,30.3832299
waste_basket,,59.8533552,30.3820336
bench,,59.8572715,30.3876653
bench,,59.8573523,30.3875975
waste_basket,,59.8586403,30.3915451
waste_basket,,59.858643,30.3932352
waste_basket,,59.8585278,30.3925299
bicycle_parking,,59.7318431,30.4105747
bicycle_parking,,59.7224944,30.4165633
recycling,,59.8510119,30.3956452
waste_basket,,59.858615,30.3898969
waste_basket,,59.8585569,30.3896846
recycling,,59.8585877,30.3897004
waste_basket,,59.8560861,30.3813248
bench,,59.8560714,30.3813399
bar,,60.0317718,30.2426845
bar,,60.0317875,30.2427646
toilets,,59.929472,30.2874382
toilets,,59.929311,30.287402
restaurant,Camorra Isola,59.929456,30.2874872
cafe,Surf Coffee,59.9295595,30.2876469
bar,Бекицер,59.9295446,30.2880343
bar,"Рюмочная в ""Бутылке""",59.9293558,30.2881535
fast_food,Ferma Burger:,59.9293174,30.2875106
fast_food,Дикмаn’s deli,59.9292406,30.2876639
fast_food,Pho’n’Roll,59.929263,30.2880513
cafe,San Diego,59.9294624,30.2881471
waste_disposal,,59.855605,30.3940858
bicycle_parking,,59.8527366,30.382215
waste_basket,,59.8556436,30.3789296
waste_disposal,,59.9655962,30.3964314
pharmacy,Родник здоровья,59.89812,30.5139211
atm,,59.8587755,30.229695
atm,,59.8587998,30.2297154
arts_centre,Дворец учащейся молодежи Санкт-Петербурга,59.9379702,30.3254427
kindergarten,"Школа раннего развития ""Успех""",59.9377209,30.3253274
music_school,Детская музыкальная школа № 18,59.9376168,30.3252777
cafe,Surf Coffee,59.936513,30.3247547
parking,,60.2669918,30.4539782
parking,,60.2670676,30.4544502
parking,,60.2713335,30.4572961
bicycle_parking,,59.7238895,30.4276072
bicycle_parking,,59.7238468,30.427503
bicycle_parking,,59.7234089,30.4268612
bicycle_parking,,59.9009512,30.2747836
bench,,60.0729547,29.9780906
bench,,60.0740276,29.9787618
waste_disposal,,60.0759643,29.9777399
bench,,60.0935341,29.9708167
bench,,60.0927777,29.9722186
bench,,60.0735519,29.9782196
bench,,60.0929501,29.9715345
bench,,60.0911698,29.9269448
waste_disposal,,59.8475661,30.3764094
bench,,59.8843333,29.9223295
fast_food,КофеEsПресса,59.871617,30.3196658
kindergarten,Эники бэники,60.1297862,30.5080864
waste_disposal,,59.8516163,30.3772784
restaurant,Cafe Grand,59.9372601,30.3231749
restaurant,Аладастури,59.9377028,30.3233841
fountain,,59.8855035,29.9091041
fountain,,59.8856744,29.909206
fountain,,59.8858467,29.9092945
fountain,,59.8860135,29.9093911
fountain,,59.886175,29.9094917
fountain,,59.88635,29.909599
fountain,,59.8865295,29.9097073
fountain,,59.8864718,29.9100674
fountain,,59.8863015,29.9099709
fountain,,59.8861286,29.909873
fountain,,59.8859678,29.9097764
fountain,,59.8857976,29.9096825
fountain,,59.885632,29.9095833
fountain,,59.8854597,29.909471
waste_basket,,59.848843,30.3722969
waste_basket,,59.8485745,30.3727193
waste_basket,,59.8484914,30.3728595
waste_basket,,59.8483617,30.3730821
waste_basket,,59.8486321,30.3710899
waste_basket,,59.8491902,30.3716605
waste_basket,,59.8490816,30.3736913
waste_basket,,59.8490403,30.3740624
waste_basket,,59.8495194,30.3734432
waste_basket,,59.8494986,30.3735039
waste_basket,,59.8492498,30.3720407
waste_basket,,59.8491832,30.3719978
waste_basket,,59.8491736,30.3727575
waste_basket,,59.8491778,30.3727146
waste_disposal,,59.8478497,30.3750139
waste_disposal,,59.8513326,30.3731136
waste_basket,,59.8490387,30.371578
waste_basket,,59.8484203,30.3718442
waste_basket,,59.8482558,30.3720005
waste_basket,,59.8478472,30.3722171
waste_basket,,59.8478368,30.3721584
waste_basket,,59.8477778,30.3722576
waste_basket,,59.847669,30.3722308
waste_basket,,59.8473482,30.3724692
waste_basket,,59.8473229,30.3724129
waste_disposal,,59.8493879,30.3827917
bar,Голубая устрица,59.9319825,30.327896
training,"Октябрьский учебный центр профессиональных квалификаций, Санкт-Петербургское подразделение",59.9171688,30.3621773
bench,,59.9105887,29.7412562
bench,,59.9106936,29.7392338
bench,,59.9163188,29.7452138
bench,,59.9163201,29.7448866
bench,,59.9093562,29.7427274
waste_basket,,60.0307398,30.2972244
waste_basket,,60.030548,30.2970366
bicycle_rental,,59.8331018,30.3479025
bench,,59.833819,30.3821325
bench,,59.8339935,30.382276
bench,,59.833856,30.3820534
bench,,59.8341391,30.3822036
waste_basket,,59.8339911,30.3822753
bench,,59.8339939,30.3822532
post_locker,,59.833653,30.3899467
post_box,,59.8336681,30.3896494
post_box,,59.8388779,30.3857205
bench,,59.844047,30.252206
waste_basket,,59.844001,30.2521818
waste_basket,,59.8438437,30.2526063
bench,,59.8438341,30.2525868
waste_basket,,59.8433879,30.2534663
bench,,59.8433783,30.2534468
atm,,59.8514262,30.2749126
post_box,,59.8514046,30.2749126
fast_food,Столовая 1,59.9344094,30.3367295
nightclub,Lvdovic,59.9221836,30.3609297
fast_food,Столовая на Лиговке,59.926538,30.3577539
dentist,Аргау,59.9262242,30.3575474
arts_centre,Центр современного искусства имени Сергея Курёхина,59.9259776,30.3573851
training,ITC Group,59.9259708,30.3573248
language_school,Lexica,59.9259668,30.3573489
cafe,Твоя любимая шаверма,59.9250145,30.3567843
fast_food,,59.9243727,30.35639
bench,,59.8889208,30.1676054
nightclub,У Петровых на чистоту,59.9714518,30.310175
bar,Дайкири,59.9412154,30.324093
post_box,,59.9954895,30.3184462
telephone,,59.9928621,30.3188946
post_box,,59.9885792,30.308581
post_box,,59.9869966,30.2890472
post_box,,59.9627593,30.2942168
bench,,59.9410503,30.3318722
